RAF,n,p,nodes,edges,SCC,WC,diameter,Bet_Centrality,coloring
1,2,0.8578578578578578,14,70,1,1,5,0.07967032967032968,3
1,2,0.8588588588588588,14,70,1,1,4,0.07600732600732599,2
1,2,0.8598598598598598,14,70,1,1,3,0.07509157509157509,2
1,2,0.8608608608608609,14,68,1,1,4,0.07692307692307691,2
1,2,0.8618618618618619,14,70,1,1,4,0.07600732600732599,2
1,2,0.8628628628628628,14,72,1,1,3,0.07417582417582416,2
1,2,0.8638638638638638,14,68,1,1,5,0.08516483516483515,3
1,2,0.8648648648648649,14,68,1,1,5,0.08150183150183148,3
1,2,0.8658658658658659,14,68,1,1,5,0.0815018315018315,2
1,2,0.8668668668668669,14,72,1,1,3,0.07417582417582416,2
1,2,0.8678678678678678,14,70,1,1,5,0.07967032967032968,3
1,2,0.8688688688688688,14,70,1,1,5,0.07967032967032965,3
1,2,0.8698698698698699,14,68,1,1,5,0.08058608058608059,3
1,2,0.8708708708708709,14,70,1,1,5,0.07967032967032965,3
1,2,0.8718718718718719,14,66,1,1,5,0.08241758241758243,3
1,2,0.8728728728728729,14,72,1,1,3,0.07417582417582416,2
1,2,0.8738738738738738,14,68,1,1,5,0.08516483516483517,3
1,2,0.8748748748748749,14,70,1,1,5,0.07967032967032965,3
1,2,0.8758758758758759,14,72,1,1,3,0.07417582417582416,2
1,2,0.8768768768768769,14,64,1,1,5,0.08791208791208789,2
1,2,0.8778778778778779,14,68,1,1,5,0.08516483516483515,3
1,2,0.8788788788788788,14,68,1,1,5,0.08058608058608059,3
1,2,0.8798798798798799,14,72,1,1,3,0.07417582417582416,2
1,2,0.8808808808808809,14,70,1,1,5,0.07967032967032968,3
1,2,0.8818818818818819,14,72,1,1,3,0.07417582417582416,2
1,2,0.8828828828828829,14,70,1,1,3,0.07509157509157509,2
1,2,0.8838838838838838,14,72,1,1,3,0.07417582417582416,2
1,2,0.8848848848848849,14,66,1,1,5,0.08608058608058608,3
1,2,0.8858858858858859,14,68,1,1,5,0.08516483516483517,3
1,2,0.8868868868868869,14,72,1,1,3,0.07417582417582416,2
1,2,0.8878878878878879,14,72,1,1,3,0.07417582417582416,2
1,2,0.8888888888888888,14,72,1,1,3,0.07417582417582416,2
1,2,0.8898898898898899,14,72,1,1,3,0.07417582417582416,2
1,2,0.8908908908908909,14,72,1,1,3,0.07417582417582416,2
1,2,0.8918918918918919,14,72,1,1,3,0.07417582417582416,2
1,2,0.8928928928928929,14,68,1,1,5,0.08516483516483515,3
1,2,0.8938938938938938,14,70,1,1,5,0.07967032967032965,2
1,2,0.8948948948948949,14,70,1,1,5,0.07967032967032965,3
1,2,0.8958958958958959,14,72,1,1,3,0.07417582417582416,2
1,2,0.8968968968968969,14,70,1,1,5,0.07967032967032968,3
1,2,0.8978978978978979,14,72,1,1,3,0.07417582417582416,2
1,2,0.8988988988988988,14,68,1,1,5,0.08516483516483517,3
1,2,0.8998998998998999,14,72,1,1,3,0.07417582417582416,2
1,2,0.9009009009009009,14,70,1,1,5,0.07967032967032965,2
1,2,0.9019019019019019,14,72,1,1,3,0.07417582417582416,2
1,2,0.9029029029029029,14,70,1,1,3,0.07509157509157509,2
1,2,0.9039039039039038,14,72,1,1,3,0.07417582417582416,2
1,2,0.9049049049049049,14,68,1,1,5,0.08516483516483515,3
1,2,0.9059059059059059,14,72,1,1,3,0.07417582417582416,2
1,2,0.9069069069069069,14,72,1,1,3,0.07417582417582416,2
1,2,0.9079079079079079,14,72,1,1,3,0.07417582417582416,2
1,2,0.9089089089089089,14,70,1,1,3,0.07509157509157509,2
1,2,0.9099099099099099,14,70,1,1,5,0.07967032967032965,2
1,2,0.9109109109109109,14,68,1,1,5,0.08516483516483517,3
1,2,0.9119119119119119,14,72,1,1,3,0.07417582417582416,2
1,2,0.9129129129129129,14,72,1,1,3,0.07417582417582416,2
1,2,0.9139139139139139,14,70,1,1,5,0.07967032967032968,3
1,2,0.914914914914915,14,68,1,1,5,0.08058608058608059,3
1,2,0.9159159159159159,14,72,1,1,3,0.07417582417582416,2
1,2,0.9169169169169169,14,70,1,1,5,0.07967032967032968,3
1,2,0.9179179179179179,14,72,1,1,3,0.07417582417582416,2
1,2,0.9189189189189189,14,70,1,1,5,0.07967032967032965,3
1,2,0.91991991991992,14,72,1,1,3,0.07417582417582416,2
1,2,0.9209209209209209,14,72,1,1,3,0.07417582417582416,2
1,2,0.9219219219219219,14,72,1,1,3,0.07417582417582416,2
1,2,0.9229229229229229,14,68,1,1,5,0.08516483516483515,3
1,2,0.9239239239239239,14,72,1,1,3,0.07417582417582416,2
1,2,0.924924924924925,14,68,1,1,3,0.076007326007326,2
1,2,0.9259259259259259,14,68,1,1,5,0.08516483516483515,3
1,2,0.9269269269269269,14,70,1,1,5,0.07967032967032965,3
1,2,0.9279279279279279,14,72,1,1,3,0.07417582417582416,2
1,2,0.9289289289289289,14,70,1,1,5,0.07967032967032968,3
1,2,0.92992992992993,14,72,1,1,3,0.07417582417582416,2
1,2,0.9309309309309309,14,72,1,1,3,0.07417582417582416,2
1,2,0.9319319319319319,14,70,1,1,3,0.07509157509157506,2
1,2,0.9329329329329329,14,72,1,1,3,0.07417582417582416,2
1,2,0.933933933933934,14,70,1,1,5,0.07967032967032965,2
1,2,0.934934934934935,14,72,1,1,3,0.07417582417582416,2
1,2,0.9359359359359359,14,72,1,1,3,0.07417582417582416,2
1,2,0.9369369369369369,14,70,1,1,5,0.07967032967032965,3
1,2,0.9379379379379379,14,68,1,1,5,0.08241758241758242,2
1,2,0.938938938938939,14,70,1,1,3,0.07509157509157506,2
1,2,0.93993993993994,14,72,1,1,3,0.07417582417582416,2
1,2,0.9409409409409409,14,72,1,1,3,0.07417582417582416,2
1,2,0.9419419419419419,14,68,1,1,5,0.08516483516483517,3
1,2,0.9429429429429429,14,68,1,1,5,0.08058608058608059,2
1,2,0.943943943943944,14,72,1,1,3,0.07417582417582416,2
1,2,0.944944944944945,14,72,1,1,3,0.07417582417582416,2
1,2,0.9459459459459459,14,72,1,1,3,0.07417582417582416,2
1,2,0.9469469469469469,14,72,1,1,3,0.07417582417582416,2
1,2,0.9479479479479479,14,72,1,1,3,0.07417582417582416,2
1,2,0.948948948948949,14,70,1,1,5,0.07967032967032968,3
1,2,0.94994994994995,14,72,1,1,3,0.07417582417582416,2
1,2,0.950950950950951,14,72,1,1,3,0.07417582417582416,2
1,2,0.9519519519519519,14,72,1,1,3,0.07417582417582416,2
1,2,0.9529529529529529,14,72,1,1,3,0.07417582417582416,2
1,2,0.953953953953954,14,72,1,1,3,0.07417582417582416,2
1,2,0.954954954954955,14,72,1,1,3,0.07417582417582416,2
1,2,0.955955955955956,14,72,1,1,3,0.07417582417582416,2
1,2,0.9569569569569569,14,72,1,1,3,0.07417582417582416,2
1,2,0.9579579579579579,14,72,1,1,3,0.07417582417582416,2
1,2,0.958958958958959,14,72,1,1,3,0.07417582417582416,2
1,2,0.95995995995996,14,72,1,1,3,0.07417582417582416,2
1,2,0.960960960960961,14,72,1,1,3,0.07417582417582416,2
1,2,0.9619619619619619,14,70,1,1,3,0.07509157509157506,2
1,2,0.9629629629629629,14,70,1,1,5,0.07967032967032968,3
1,2,0.963963963963964,14,72,1,1,3,0.07417582417582416,2
1,2,0.964964964964965,14,72,1,1,3,0.07417582417582416,2
1,2,0.965965965965966,14,72,1,1,3,0.07417582417582416,2
1,2,0.9669669669669669,14,72,1,1,3,0.07417582417582416,2
1,2,0.9679679679679679,14,72,1,1,3,0.07417582417582416,2
1,2,0.968968968968969,14,72,1,1,3,0.07417582417582416,2
1,2,0.96996996996997,14,70,1,1,3,0.07509157509157509,2
1,2,0.970970970970971,14,72,1,1,3,0.07417582417582416,2
1,2,0.9719719719719719,14,72,1,1,3,0.07417582417582416,2
1,2,0.9729729729729729,14,72,1,1,3,0.07417582417582416,2
1,2,0.973973973973974,14,70,1,1,3,0.07509157509157506,2
1,2,0.974974974974975,14,72,1,1,3,0.07417582417582416,2
1,2,0.975975975975976,14,72,1,1,3,0.07417582417582416,2
1,2,0.9769769769769769,14,72,1,1,3,0.07417582417582416,2
1,2,0.9779779779779779,14,72,1,1,3,0.07417582417582416,2
1,2,0.978978978978979,14,72,1,1,3,0.07417582417582416,2
1,2,0.97997997997998,14,72,1,1,3,0.07417582417582416,2
1,2,0.980980980980981,14,72,1,1,3,0.07417582417582416,2
1,2,0.9819819819819819,14,72,1,1,3,0.07417582417582416,2
1,2,0.9829829829829829,14,72,1,1,3,0.07417582417582416,2
1,2,0.983983983983984,14,72,1,1,3,0.07417582417582416,2
1,2,0.984984984984985,14,72,1,1,3,0.07417582417582416,2
1,2,0.985985985985986,14,72,1,1,3,0.07417582417582416,2
1,2,0.986986986986987,14,72,1,1,3,0.07417582417582416,2
1,2,0.9879879879879879,14,72,1,1,3,0.07417582417582416,2
1,2,0.988988988988989,14,72,1,1,3,0.07417582417582416,2
1,2,0.98998998998999,14,72,1,1,3,0.07417582417582416,2
1,2,0.990990990990991,14,72,1,1,3,0.07417582417582416,2
1,2,0.991991991991992,14,72,1,1,3,0.07417582417582416,2
1,2,0.992992992992993,14,72,1,1,3,0.07417582417582416,2
1,2,0.993993993993994,14,72,1,1,3,0.07417582417582416,2
1,2,0.994994994994995,14,72,1,1,3,0.07417582417582416,2
1,2,0.995995995995996,14,72,1,1,3,0.07417582417582416,2
1,2,0.996996996996997,14,72,1,1,3,0.07417582417582416,2
1,2,0.997997997997998,14,72,1,1,3,0.07417582417582416,2
1,2,0.998998998998999,14,72,1,1,3,0.07417582417582416,2
1,2,1.0,14,72,1,1,3,0.07417582417582416,2
0,3,0.0,50,108,1,1,10,0.060731292517006805,2
0,3,0.001001001001001001,50,108,1,1,10,0.060731292517006805,2
0,3,0.002002002002002002,50,110,1,1,10,0.06034013605442176,2
1,3,0.003003003003003003,50,118,1,1,10,0.05738095238095238,2
0,3,0.004004004004004004,50,112,1,1,10,0.05911564625850341,2
1,3,0.005005005005005005,50,118,1,1,10,0.057959183673469396,2
1,3,0.006006006006006006,50,114,1,1,10,0.05833333333333334,2
0,3,0.007007007007007007,50,110,1,1,10,0.06,2
1,3,0.008008008008008008,50,112,1,1,10,0.06003401360544218,2
1,3,0.009009009009009009,50,122,1,1,8,0.056887755102040825,2
0,3,0.01001001001001001,50,118,1,1,8,0.05801020408163264,2
0,3,0.011011011011011011,50,114,1,1,10,0.058180272108843537,2
1,3,0.012012012012012012,50,118,1,1,10,0.05732993197278912,2
1,3,0.013013013013013013,50,118,1,1,8,0.057925170068027214,3
1,3,0.014014014014014014,50,114,1,1,10,0.05909863945578232,2
0,3,0.015015015015015015,50,122,1,1,8,0.0564625850340136,2
1,3,0.016016016016016016,50,122,1,1,8,0.05690476190476191,2
1,3,0.017017017017017015,50,132,1,1,8,0.053452380952380946,2
0,3,0.018018018018018018,50,132,1,1,8,0.05306122448979591,3
1,3,0.01901901901901902,50,128,1,1,8,0.054234693877551005,2
1,3,0.02002002002002002,50,132,1,1,10,0.05588435374149661,2
1,3,0.02102102102102102,50,128,1,1,8,0.055221088435374155,2
1,3,0.022022022022022022,50,130,1,1,7,0.05333333333333334,2
1,3,0.023023023023023025,50,126,1,1,10,0.055102040816326546,2
1,3,0.024024024024024024,50,132,1,1,8,0.054251700680272116,3
1,3,0.025025025025025023,50,144,1,1,8,0.051598639455782316,2
1,3,0.026026026026026026,50,126,1,1,10,0.05534013605442177,2
1,3,0.02702702702702703,50,142,1,1,8,0.053112244897959175,3
1,3,0.028028028028028028,50,140,1,1,8,0.05171768707482993,2
0,3,0.029029029029029027,50,142,1,1,8,0.05170068027210885,2
1,3,0.03003003003003003,50,134,1,1,8,0.053571428571428575,2
1,3,0.031031031031031032,50,128,1,1,10,0.05476190476190476,2
1,3,0.03203203203203203,50,138,1,1,8,0.05375850340136054,2
1,3,0.03303303303303303,50,134,1,1,8,0.052329931972789116,2
1,3,0.03403403403403403,50,142,1,1,8,0.05042517006802722,2
1,3,0.035035035035035036,50,126,1,1,8,0.05615646258503401,2
1,3,0.036036036036036036,50,140,1,1,8,0.051904761904761905,3
1,3,0.037037037037037035,50,142,1,1,8,0.05185374149659863,2
1,3,0.03803803803803804,50,138,1,1,8,0.05263605442176871,2
1,3,0.03903903903903904,50,144,1,1,7,0.05154761904761904,2
1,3,0.04004004004004004,50,146,1,1,8,0.05161564625850341,2
0,3,0.04104104104104104,50,138,1,1,8,0.05416666666666667,2
1,3,0.04204204204204204,50,148,1,1,8,0.05180272108843537,2
1,3,0.043043043043043044,50,166,1,1,7,0.048027210884353744,3
1,3,0.044044044044044044,50,152,1,1,8,0.051020408163265314,2
1,3,0.04504504504504504,50,156,1,1,8,0.049506802721088435,2
1,3,0.04604604604604605,50,150,1,1,8,0.050272108843537416,2
1,3,0.04704704704704705,50,152,1,1,7,0.049472789115646246,2
0,3,0.04804804804804805,50,156,1,1,8,0.04965986394557824,2
1,3,0.04904904904904905,50,142,1,1,8,0.05209183673469387,2
1,3,0.050050050050050046,50,158,1,1,7,0.048639455782312935,2
1,3,0.05105105105105105,50,180,1,1,7,0.04644557823129251,2
1,3,0.05205205205205205,50,146,1,1,8,0.051768707482993184,2
1,3,0.05305305305305305,50,164,1,1,8,0.04790816326530612,2
1,3,0.05405405405405406,50,176,1,1,7,0.045595238095238105,2
1,3,0.055055055055055056,50,168,1,1,8,0.04743197278911565,3
1,3,0.056056056056056056,50,162,1,1,8,0.04852040816326531,2
1,3,0.057057057057057055,50,152,1,1,8,0.052006802721088444,2
1,3,0.058058058058058054,50,162,1,1,8,0.0485204081632653,2
1,3,0.05905905905905906,50,162,1,1,6,0.04634353741496599,3
1,3,0.06006006006006006,50,178,1,1,6,0.04639455782312925,2
1,3,0.06106106106106106,50,168,1,1,6,0.04768707482993197,3
1,3,0.062062062062062065,50,178,1,1,7,0.04465986394557823,2
1,3,0.06306306306306306,50,174,1,1,6,0.04712585034013605,2
1,3,0.06406406406406406,50,164,1,1,6,0.04775510204081633,3
1,3,0.06506506506506507,50,190,1,1,8,0.045986394557823135,2
1,3,0.06606606606606606,50,194,1,1,6,0.04471088435374148,2
1,3,0.06706706706706707,50,170,1,1,6,0.04523809523809524,3
1,3,0.06806806806806806,50,186,1,1,6,0.04518707482993198,2
1,3,0.06906906906906907,50,172,1,1,8,0.047346938775510196,2
1,3,0.07007007007007007,50,182,1,1,8,0.046360544217687066,3
1,3,0.07107107107107107,50,184,1,1,6,0.04464285714285714,2
1,3,0.07207207207207207,50,176,1,1,6,0.04457482993197279,2
1,3,0.07307307307307308,50,176,1,1,8,0.046156462585034023,2
1,3,0.07407407407407407,50,160,1,1,7,0.049693877551020414,2
1,3,0.07507507507507508,50,182,1,1,6,0.04656462585034014,2
1,3,0.07607607607607608,50,176,1,1,7,0.047193877551020405,2
1,3,0.07707707707707707,50,176,1,1,6,0.04528911564625851,3
1,3,0.07807807807807808,50,210,1,1,6,0.042346938775510205,2
1,3,0.07907907907907907,50,172,1,1,6,0.04620748299319728,2
1,3,0.08008008008008008,50,184,1,1,7,0.04394557823129252,2
1,3,0.08108108108108109,50,182,1,1,8,0.04617346938775511,2
1,3,0.08208208208208208,50,176,1,1,7,0.04755102040816326,3
1,3,0.08308308308308308,50,198,1,1,7,0.04491496598639456,2
1,3,0.08408408408408408,50,188,1,1,6,0.04510204081632654,2
1,3,0.08508508508508508,50,176,1,1,8,0.0461734693877551,2
0,3,0.08608608608608609,50,184,1,1,6,0.04474489795918367,2
1,3,0.08708708708708708,50,186,1,1,7,0.04554421768707483,3
1,3,0.08808808808808809,50,200,1,1,8,0.043129251700680264,2
1,3,0.0890890890890891,50,192,1,1,8,0.044591836734693864,3
1,3,0.09009009009009009,50,190,1,1,6,0.04389455782312925,2
1,3,0.09109109109109109,50,208,1,1,8,0.043163265306122446,2
1,3,0.0920920920920921,50,194,1,1,7,0.044591836734693885,3
1,3,0.09309309309309309,50,216,1,1,6,0.04178571428571428,2
1,3,0.0940940940940941,50,190,1,1,7,0.044149659863945576,2
1,3,0.09509509509509509,50,198,1,1,7,0.044098639455782324,2
1,3,0.0960960960960961,50,194,1,1,6,0.04209183673469388,2
1,3,0.0970970970970971,50,212,1,1,6,0.04219387755102041,2
1,3,0.0980980980980981,50,204,1,1,6,0.04227891156462585,2
1,3,0.0990990990990991,50,206,1,1,6,0.04260204081632653,2
1,3,0.10010010010010009,50,190,1,1,8,0.04450680272108843,3
1,3,0.1011011011011011,50,204,1,1,6,0.04494897959183674,2
1,3,0.1021021021021021,50,222,1,1,6,0.04166666666666666,2
1,3,0.1031031031031031,50,202,1,1,6,0.04462585034013605,3
1,3,0.1041041041041041,50,202,1,1,6,0.0429251700680272,2
1,3,0.10510510510510511,50,210,1,1,6,0.042925170068027214,2
1,3,0.1061061061061061,50,198,1,1,6,0.04418367346938776,3
1,3,0.10710710710710711,50,218,1,1,6,0.04183673469387756,2
1,3,0.10810810810810811,50,226,1,1,6,0.042261904761904764,2
1,3,0.1091091091091091,50,224,1,1,6,0.041020408163265305,2
1,3,0.11011011011011011,50,204,1,1,6,0.04380952380952381,2
1,3,0.1111111111111111,50,224,1,1,6,0.04095238095238095,2
1,3,0.11211211211211211,50,198,1,1,6,0.0429251700680272,2
1,3,0.11311311311311312,50,230,1,1,7,0.039795918367346944,2
1,3,0.11411411411411411,50,194,1,1,6,0.04477891156462586,2
1,3,0.11511511511511512,50,208,1,1,6,0.04370748299319728,2
1,3,0.11611611611611611,50,210,1,1,6,0.04151360544217687,2
1,3,0.11711711711711711,50,208,1,1,6,0.043265306122448985,2
1,3,0.11811811811811812,50,236,1,1,6,0.040442176870748296,2
1,3,0.11911911911911911,50,214,1,1,8,0.0433843537414966,3
1,3,0.12012012012012012,50,216,1,1,6,0.041683673469387755,2
1,3,0.12112112112112113,50,206,1,1,6,0.04267006802721088,3
1,3,0.12212212212212212,50,218,1,1,6,0.041581632653061223,3
1,3,0.12312312312312312,50,218,1,1,6,0.0417517006802721,2
1,3,0.12412412412412413,50,240,1,1,6,0.039217687074829935,2
1,3,0.12512512512512514,50,206,1,1,6,0.042057823129251694,2
1,3,0.12612612612612611,50,216,1,1,6,0.041105442176870746,3
1,3,0.12712712712712712,50,228,1,1,6,0.04071428571428571,2
1,3,0.12812812812812813,50,210,1,1,8,0.04302721088435374,2
1,3,0.12912912912912913,50,228,1,1,6,0.040765306122448976,2
1,3,0.13013013013013014,50,232,1,1,6,0.04068027210884354,2
1,3,0.13113113113113112,50,226,1,1,6,0.0398469387755102,2
1,3,0.13213213213213212,50,248,1,1,6,0.03957482993197278,2
1,3,0.13313313313313313,50,254,1,1,6,0.038469387755102044,2
1,3,0.13413413413413414,50,232,1,1,6,0.040476190476190485,2
1,3,0.13513513513513514,50,228,1,1,6,0.039710884353741496,2
1,3,0.13613613613613612,50,228,1,1,6,0.042006802721088435,2
1,3,0.13713713713713713,50,226,1,1,6,0.04008503401360544,2
1,3,0.13813813813813813,50,212,1,1,6,0.041190476190476194,2
1,3,0.13913913913913914,50,222,1,1,6,0.041088435374149655,2
1,3,0.14014014014014015,50,242,1,1,6,0.03858843537414965,2
1,3,0.14114114114114115,50,238,1,1,6,0.03957482993197279,2
1,3,0.14214214214214213,50,262,1,1,6,0.03775510204081633,2
1,3,0.14314314314314314,50,256,1,1,6,0.038724489795918374,2
1,3,0.14414414414414414,50,278,1,1,6,0.03726190476190476,2
1,3,0.14514514514514515,50,232,1,1,6,0.0413265306122449,2
1,3,0.14614614614614616,50,246,1,1,6,0.038605442176870744,2
1,3,0.14714714714714713,50,254,1,1,6,0.03826530612244898,2
1,3,0.14814814814814814,50,232,1,1,6,0.04091836734693878,2
1,3,0.14914914914914915,50,236,1,1,6,0.040442176870748296,2
1,3,0.15015015015015015,50,256,1,1,6,0.03835034013605442,2
1,3,0.15115115115115116,50,242,1,1,6,0.04051020408163266,2
1,3,0.15215215215215216,50,258,1,1,6,0.03869047619047619,2
1,3,0.15315315315315314,50,276,1,1,5,0.03671768707482993,2
1,3,0.15415415415415415,50,242,1,1,6,0.04064625850340135,2
1,3,0.15515515515515516,50,248,1,1,6,0.038554421768707485,2
1,3,0.15615615615615616,50,248,1,1,6,0.03909863945578231,2
1,3,0.15715715715715717,50,234,1,1,6,0.0402891156462585,2
1,3,0.15815815815815815,50,266,1,1,6,0.038384353741496596,2
1,3,0.15915915915915915,50,280,1,1,6,0.037295918367346935,2
1,3,0.16016016016016016,50,254,1,1,6,0.03991496598639457,2
1,3,0.16116116116116116,50,242,1,1,6,0.039115646258503396,2
1,3,0.16216216216216217,50,272,1,1,6,0.03722789115646259,2
1,3,0.16316316316316315,50,262,1,1,5,0.03775510204081633,2
1,3,0.16416416416416416,50,252,1,1,6,0.038690476190476185,2
1,3,0.16516516516516516,50,288,1,1,6,0.03603741496598639,2
1,3,0.16616616616616617,50,266,1,1,6,0.038316326530612246,2
1,3,0.16716716716716717,50,242,1,1,8,0.04032312925170069,2
1,3,0.16816816816816815,50,240,1,1,6,0.03972789115646259,2
1,3,0.16916916916916916,50,258,1,1,6,0.0386734693877551,2
1,3,0.17017017017017017,50,258,1,1,6,0.03848639455782313,2
1,3,0.17117117117117117,50,268,1,1,6,0.03818027210884353,2
1,3,0.17217217217217218,50,268,1,1,6,0.037210884353741494,2
1,3,0.17317317317317318,50,276,1,1,6,0.036496598639455785,2
1,3,0.17417417417417416,50,270,1,1,6,0.0370578231292517,2
0,3,0.17517517517517517,50,266,1,1,6,0.038860544217687074,2
1,3,0.17617617617617617,50,276,1,1,6,0.0370578231292517,2
1,3,0.17717717717717718,50,298,1,1,6,0.03615646258503401,2
1,3,0.1781781781781782,50,290,1,1,6,0.036139455782312924,2
1,3,0.17917917917917917,50,262,1,1,6,0.037244897959183676,2
1,3,0.18018018018018017,50,250,1,1,6,0.03814625850340136,2
1,3,0.18118118118118118,50,260,1,1,5,0.03858843537414966,2
1,3,0.18218218218218218,50,282,1,1,5,0.03644557823129252,2
1,3,0.1831831831831832,50,278,1,1,6,0.03714285714285714,2
1,3,0.1841841841841842,50,280,1,1,5,0.03702380952380953,2
1,3,0.18518518518518517,50,278,1,1,6,0.03710884353741497,2
1,3,0.18618618618618618,50,262,1,1,6,0.03784013605442177,2
1,3,0.1871871871871872,50,282,1,1,5,0.036207482993197274,2
0,3,0.1881881881881882,50,282,1,1,6,0.03736394557823129,2
1,3,0.1891891891891892,50,274,1,1,6,0.037874149659863944,2
1,3,0.19019019019019018,50,292,1,1,5,0.03634353741496598,2
1,3,0.19119119119119118,50,272,1,1,6,0.03722789115646258,2
1,3,0.1921921921921922,50,286,1,1,6,0.03636054421768708,2
1,3,0.1931931931931932,50,258,1,1,7,0.03855442176870748,2
1,3,0.1941941941941942,50,274,1,1,6,0.03608843537414965,3
1,3,0.19519519519519518,50,272,1,1,5,0.037295918367346935,2
1,3,0.1961961961961962,50,282,1,1,6,0.035493197278911565,2
1,3,0.1971971971971972,50,278,1,1,5,0.03620748299319728,2
1,3,0.1981981981981982,50,272,1,1,6,0.03732993197278911,2
1,3,0.1991991991991992,50,280,1,1,6,0.037210884353741494,2
1,3,0.20020020020020018,50,270,1,1,5,0.037057823129251696,2
1,3,0.2012012012012012,50,282,1,1,6,0.03666666666666667,2
1,3,0.2022022022022022,50,300,1,1,6,0.035493197278911565,2
1,3,0.2032032032032032,50,294,1,1,6,0.0366156462585034,2
1,3,0.2042042042042042,50,296,1,1,5,0.03578231292517007,2
1,3,0.20520520520520522,50,270,1,1,5,0.03647959183673469,3
1,3,0.2062062062062062,50,292,1,1,5,0.03593537414965986,2
1,3,0.2072072072072072,50,304,1,1,5,0.03534013605442177,2
1,3,0.2082082082082082,50,302,1,1,5,0.03511904761904762,2
1,3,0.2092092092092092,50,288,1,1,6,0.03692176870748299,2
1,3,0.21021021021021022,50,316,1,1,5,0.033605442176870746,2
1,3,0.2112112112112112,50,326,1,1,5,0.03353741496598639,2
1,3,0.2122122122122122,50,290,1,1,6,0.03613945578231292,2
1,3,0.2132132132132132,50,310,1,1,6,0.03496598639455782,2
1,3,0.21421421421421422,50,282,1,1,6,0.03685374149659864,3
1,3,0.21521521521521522,50,252,1,1,5,0.038469387755102044,2
1,3,0.21621621621621623,50,294,1,1,6,0.03579931972789116,2
1,3,0.2172172172172172,50,270,1,1,6,0.03784013605442177,2
1,3,0.2182182182182182,50,322,1,1,6,0.034506802721088435,2
1,3,0.21921921921921922,50,298,1,1,6,0.035816326530612244,2
1,3,0.22022022022022023,50,298,1,1,5,0.035595238095238096,2
1,3,0.22122122122122123,50,288,1,1,6,0.03673469387755102,2
1,3,0.2222222222222222,50,288,1,1,6,0.035578231292517006,2
1,3,0.22322322322322322,50,334,1,1,5,0.03389455782312925,3
1,3,0.22422422422422422,50,294,1,1,6,0.03595238095238095,2
1,3,0.22522522522522523,50,336,1,1,5,0.03306122448979591,2
1,3,0.22622622622622623,50,326,1,1,5,0.0333843537414966,2
1,3,0.2272272272272272,50,284,1,1,6,0.036887755102040815,2
1,3,0.22822822822822822,50,322,1,1,5,0.03370748299319728,2
1,3,0.22922922922922923,50,316,1,1,6,0.033911564625850335,2
